mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
-7.6289835,25.35209,-66.251335,-917.16095,0.033332355,-0.18302314,-0.31894973,-0.17608906,0.10388795,0.09601808,0.02721045,6.685112,4.177838,-71.41905,0.033902064,-0.06979402,-0.20588905,-0.048008587,0.09593212,0.0118544,-14.968975,17.001156,-109.953735,-1779.1954,-0.004734934,-0.4024143,-1.142007,-0.4316713,-0.014441012,0.08546481
-4.1278296,22.705166,-30.272398,-588.46356,0.13092785,0.059636958,-0.22965066,-0.14173098,0.25778362,0.12173899,-0.0071951686,6.3951015,1.777838,-33.903805,0.03686816,0.015067303,-0.10956405,-0.039579842,0.09438651,0.021682948,-7.913761,35.625057,-84.21724,-1529.8629,0.18613888,0.06017277,-0.6975013,-0.24017988,0.35805944,0.16317137
45.620502,57.83009,326.26566,4059.2578,0.18536043,0.63265204,0.88855845,0.43750545,0.44438368,0.10864745,3.1468759,6.4622326,23.12928,468.45932,0.021520454,0.20476146,0.33166245,0.070015036,0.10317994,0.0239663,59.80979,77.44267,441.04935,6314.0503,0.21116582,1.7425671,2.2482333,0.6844187,0.8769596,0.20254752
43.376423,54.7144,324.07327,3963.4924,0.19649161,0.6327892,0.8885757,0.43748942,0.43359774,0.11814532,3.148216,6.4247985,23.127201,478.6611,0.025231414,0.2047632,0.3264141,0.06696185,0.10317689,0.025014397,59.743053,77.86154,437.86032,6453.2476,0.24553668,1.7368505,2.1402876,0.6991955,0.8890141,0.20911178
44.926304,57.21348,319.0933,4057.1404,0.17110789,0.6327088,0.8883414,0.4372156,0.44798425,0.11387512,3.0967708,6.542588,23.137877,471.66895,0.011123073,0.20471713,0.3317146,0.07234877,0.1030272,0.024651397,59.178867,76.79649,439.61676,6525.954,0.17138726,1.722058,2.1416593,0.6747406,0.8826872,0.20984024
44.445564,57.111073,317.39053,3997.748,0.21102144,0.6327631,0.888761,0.43755373,0.4407086,0.11980643,3.0901163,6.712496,23.120663,469.04126,0.029960776,0.20478274,0.32931706,0.06403038,0.10313414,0.025973141,55.889923,78.60574,437.71143,6284.27,0.25626397,1.6856029,2.1750412,0.65047336,0.87727296,0.21043372
-2.4956503,14.547353,-7.8036947,-679.21747,0.19045807,0.21763985,-0.014866394,-0.045277867,0.4176285,0.13331853,0.4454208,5.3478093,6.821927,20.837198,0.03650718,0.108229265,0.081267014,0.011519582,0.102469176,0.028809316,-7.16276,33.19228,-40.08588,-1103.3226,0.2763984,0.5180017,0.03117044,-0.038017444,0.58389336,0.18583436
45.471542,56.78508,325.16898,4039.2476,0.19129813,0.6326985,0.8886241,0.43753383,0.43854487,0.112858385,3.1165524,6.639315,23.126122,475.66986,0.026064903,0.2047668,0.3290789,0.068754755,0.10286681,0.02457,59.77712,78.34267,440.91922,6351.5083,0.2440132,1.7365685,2.2241123,0.6875511,0.8746782,0.20125857
-6.699788,32.975655,-11.041518,-526.70917,0.13346814,0.29356807,0.3571565,0.04856402,0.38555443,0.1332998,-0.08899685,6.0911226,2.3926454,-47.303753,0.03502033,0.20087177,0.33384183,0.060296964,0.10150454,0.03018266,-5.9501724,67.05626,-48.55727,-1040.1544,0.28924555,1.3886735,1.4452258,0.2267454,0.7287808,0.25791538
47.090416,56.79087,322.98547,4028.9995,0.17102835,0.63253367,0.8884537,0.4374059,0.44895315,0.108385354,3.080708,6.4046335,23.130688,487.46112,0.01646678,0.20473102,0.32800668,0.06760905,0.103024825,0.023685308,60.751583,74.44437,439.8159,6283.182,0.19842526,1.736508,2.2581108,0.65875953,0.864373,0.21334058
-2.1979914,40.118774,18.764933,-775.0987,0.16010039,0.46083382,0.59695023,0.11205531,0.43513796,0.1334241,0.27911863,6.1313148,5.312883,-28.268862,0.0326089,0.20449853,0.3337596,0.054258287,0.1029651,0.030172564,-2.7203999,76.31126,5.367933,-725.90063,0.31447598,1.6049203,1.6314974,0.32081372,0.8760518,0.26339912
-0.889368,3.7330012,3.710374,-974.1425,0.22153856,0.4592659,0.23172499,0.09813244,0.44110695,0.133474,0.81270117,2.9960241,8.109244,34.814827,0.035175763,0.15263802,0.14708266,0.029891416,0.10307035,0.029062463,-2.295866,15.484658,10.315953,-943.7212,0.32567608,0.9019777,0.34083953,0.15133448,0.8128733,0.2318797
45.08702,53.489735,325.13788,4098.699,0.19315271,0.632781,0.8886123,0.43750095,0.44068,0.11723148,3.0683105,6.4924493,23.125559,475.27994,0.021574453,0.20473908,0.3276581,0.06589645,0.10220891,0.023702718,60.693565,78.96741,439.8909,6493.8184,0.231996,1.7712529,2.2017958,0.6742439,0.87885433,0.20384549
45.281227,55.54258,324.20206,4063.0361,0.2097055,0.6327558,0.88865495,0.43765,0.45050684,0.11413058,3.1665246,6.603297,23.126087,464.42975,0.027468584,0.2047969,0.3284385,0.070250735,0.10314703,0.025708634,57.724564,76.56678,441.77466,6170.753,0.23528032,1.7119431,2.0496578,0.67608714,0.8637509,0.20851332
10.022583,43.163246,91.999886,681.3203,0.058266442,-0.0038471755,-0.01909865,-0.026049245,0.20413792,0.046817265,1.3333865,6.228599,10.2430315,134.61572,0.006436563,-0.0063671623,-0.028882788,-0.0021269147,0.09492987,-0.0010079271,14.963763,49.810204,90.349495,984.9757,0.041830048,-0.078729115,-0.19178665,-0.1346124,0.3270711,0.020580856
46.242367,56.939598,324.66678,4091.8916,0.17736393,0.6328611,0.8884686,0.4374237,0.44569767,0.117112115,3.0538597,6.561496,23.131056,453.01144,0.013969214,0.20475002,0.32540104,0.068832755,0.10298563,0.0243624,61.06166,77.38595,442.8589,6494.7627,0.18868555,1.7741575,2.1868663,0.67373174,0.8620619,0.22859803
45.93465,34.940716,323.80975,4057.1565,0.122752495,0.62777483,0.8871049,0.43578193,0.43385586,0.08064669,2.9944348,3.055549,23.122698,480.59317,0.007941266,0.20251465,0.32025078,0.07065384,0.103223205,0.009538502,58.924076,38.99118,434.16956,6436.825,0.09293054,1.6080081,2.166889,0.6590635,0.8748364,0.103696175
46.43575,52.458946,329.7092,4106.816,0.15123813,0.6226569,0.88781434,0.43715164,0.43592694,0.09085661,3.0664198,6.6363378,23.129606,482.7357,0.016553132,0.20453809,0.3313641,0.07096454,0.10322675,0.01495118,59.812805,71.67957,435.8823,6410.28,0.1595985,1.6634473,2.1844156,0.64659584,0.8546971,0.13334477
45.67989,52.845783,330.17133,4152.064,0.19293621,0.6327493,0.8886832,0.43760768,0.44899762,0.11205739,3.123796,6.6079297,23.131273,478.27347,0.018398285,0.2047576,0.32130888,0.067070186,0.103094175,0.025973683,61.342934,70.86086,440.64682,6541.6577,0.20937952,1.7442399,2.2478309,0.66550946,0.86463785,0.20656975
-7.837182,10.328881,-56.794853,-843.2695,0.09419786,-0.040220484,-0.2194386,-0.1560145,0.24676408,0.12470923,0.021144396,6.5109615,3.4787984,-28.230173,0.03548651,0.006063608,-0.15363382,-0.044630293,0.09547099,0.024568034,-11.554911,0.7511139,-100.24953,-1475.9764,0.0833889,-0.24480966,-0.74555236,-0.3490745,0.19925997,0.14461212
44.701748,55.26852,318.55246,3986.9375,0.20619842,0.63277173,0.8886588,0.43760484,0.4470749,0.11650389,3.1346812,6.4329863,23.12892,476.7389,0.024806501,0.20475583,0.32457587,0.070587546,0.10280554,0.024762722,59.03062,74.035034,441.27225,6323.2827,0.23675859,1.70267,2.108504,0.6770265,0.8621773,0.20108652
44.173603,36.40781,322.30063,4004.3813,0.1929022,0.6329186,0.88876474,0.43742344,0.45448166,0.12286402,3.1480298,5.8268757,23.138344,494.27533,0.013586077,0.20468502,0.32769802,0.071382344,0.10294376,0.023498444,59.727657,45.48828,427.67816,6373.8574,0.17331381,1.7015967,2.2118423,0.65584284,0.87580734,0.203747
45.391403,57.155205,326.17883,3998.81,0.20012759,0.63282394,0.88873273,0.43759114,0.45017245,0.115748204,3.1260235,6.6223564,23.127522,488.7849,0.026144862,0.20476127,0.32435474,0.06701774,0.10309726,0.023429135,59.81566,76.912415,442.18958,6422.0815,0.24813391,1.7636126,2.212168,0.69978637,0.8844168,0.20404503
39.92777,53.7468,281.6381,3062.1003,0.19411194,0.6327932,0.8880221,0.4369211,0.44830453,0.121867515,2.952858,6.309225,23.10982,392.61707,0.01316061,0.20461525,0.32658753,0.06889176,0.102077484,0.024838522,52.32301,72.363304,404.59024,5748.761,0.23910718,1.7932544,2.2117488,0.69040877,0.8962852,0.23590674
-8.337876,31.676205,-59.20951,-1205.3936,0.051922433,-0.08263077,-0.22605787,-0.11612914,0.0953502,0.104742296,0.1078862,6.7048693,3.8890839,-54.317226,0.0350909,0.0010199316,-0.123954445,-0.045115955,0.07701817,0.0221975,-14.297274,29.268028,-78.67354,-1597.8134,0.02960904,-0.26336125,-0.8539514,-0.33803177,-0.010800063,0.118528195
46.78951,58.319443,331.7477,4177.3667,0.13664529,0.2949329,0.8849936,0.43125957,0.069705196,0.05021672,3.1601505,6.664033,23.101095,495.7128,0.034695603,0.18784344,0.3304533,0.07071389,0.026341103,0.023202378,57.075527,62.921017,415.3094,6253.2534,0.07247808,0.52124184,1.3866946,0.41854498,-0.045892894,0.050531466
31.22574,15.024772,232.2121,3271.0627,0.1336706,0.046139903,0.5105647,0.23846066,0.07837855,0.037847135,3.165198,4.7680798,22.535816,492.41092,0.036008157,0.06927644,0.2359547,0.06331393,0.06492354,0.020230787,28.066689,-1.4481792,201.16357,2151.446,0.029578738,-0.36753324,0.41981518,0.0823884,-0.16244704,-0.009742432
44.40563,52.54865,326.36823,3960.9448,0.20834519,0.6324134,0.888679,0.43759236,0.4456024,0.11834628,3.109803,6.539636,23.123484,478.85663,0.025580173,0.20478679,0.32252297,0.06546944,0.103178315,0.025951393,57.93253,72.54163,434.75836,6154.2812,0.24863543,1.7691945,2.1217852,0.67503977,0.87873405,0.21349642
47.22136,59.04122,329.7422,4176.194,0.12149318,0.27043244,0.8798031,0.41285068,0.0048742415,0.04566246,3.0924642,6.338477,23.084982,495.64307,0.033207648,0.18573184,0.3313196,0.07078916,0.0041454653,0.01843326,54.94872,62.348824,382.51257,6208.638,0.06781868,0.5190517,1.5250324,0.42368516,-0.15020826,0.04014556
44.807606,54.152035,321.82532,4030.5676,0.18525055,0.63264817,0.88848495,0.43746853,0.44182742,0.1101709,3.0785728,6.5029144,23.128305,477.3703,0.01762695,0.2046768,0.33165964,0.069148965,0.10311102,0.023868356,59.213882,79.612404,439.49066,6415.311,0.23222958,1.7579829,2.2292497,0.7019862,0.87823576,0.19366953
46.091614,57.421444,325.26184,4037.7014,0.2093827,0.63291556,0.88866323,0.43765622,0.44827422,0.11988067,3.1410396,6.3236217,23.125443,482.7311,0.028980337,0.20478404,0.32215926,0.06589206,0.1031735,0.026030555,59.26437,76.588005,442.77582,6382.2227,0.25547513,1.6959027,1.9626653,0.6769409,0.8882504,0.21653894
44.07187,54.42776,329.8874,4056.89,0.16652738,0.6324823,0.8882344,0.43733597,0.4333866,0.108171806,3.101064,6.606198,23.134438,476.9208,0.0146531705,0.2046825,0.32626048,0.06746261,0.10318927,0.024473043,59.14655,72.26224,442.11023,6271.6675,0.164471,1.6334524,2.1052852,0.6737789,0.8510103,0.18759748
45.069748,56.360714,313.65295,4039.596,0.14353193,0.63265634,0.8879454,0.4367059,0.4443002,0.11294206,3.0168934,6.5730777,23.13542,432.33716,0.0026633362,0.20468907,0.3270346,0.06951496,0.10276383,0.025935695,61.2779,74.783775,437.8653,6507.112,0.1348174,1.7654374,2.1799402,0.65535086,0.86682606,0.21466666
1.178609,9.822038,8.902566,-463.29742,0.09414497,0.19798915,0.3572585,0.0139155695,0.19764727,0.1293458,0.21763806,2.4234197,3.5594785,16.378717,0.023849318,0.15010624,0.33190936,0.05294361,0.024251556,0.030286424,-0.91236115,15.852829,-18.256708,-594.5856,0.15259983,0.53694075,0.80594647,0.107438706,0.2765273,0.22168629
44.606445,54.57371,328.19363,3993.4585,0.19714394,0.6327744,0.88861346,0.4375213,0.45103887,0.1186195,3.1242924,6.579823,23.129854,485.32437,0.022884913,0.20472531,0.32996577,0.07146594,0.10308131,0.023511918,57.578568,77.5889,438.8218,6435.2866,0.24049331,1.6952782,2.0979972,0.6841666,0.8918663,0.20352174
44.998287,54.39461,328.71515,3965.4082,0.20548764,0.6327988,0.8887837,0.43757582,0.43865478,0.11852468,3.1568918,6.557912,23.123793,476.57315,0.028646635,0.20477809,0.33166173,0.06597772,0.101606585,0.024687799,61.476677,75.60399,440.61026,6439.359,0.26106393,1.720732,2.1699302,0.67146045,0.8773298,0.21284075
4.8508177,10.701374,30.270895,38.305607,0.020810992,-0.066076666,-0.103275925,-0.02509867,0.1252909,0.059192747,-0.12001514,0.4230979,-0.1538256,-40.03185,0.0058315974,-0.037275434,-0.07540956,-0.014733637,0.020540643,0.0006746969,5.738145,13.510287,30.304937,-313.3053,0.04023473,-0.22395492,-0.3815574,-0.10111507,0.19588304,0.06641464
46.081394,57.129257,330.58908,4055.4695,0.16500333,0.62495863,0.88815224,0.43730462,0.44568413,0.10377678,3.1342025,6.560927,23.13716,484.29453,0.013295171,0.20460549,0.3244213,0.070755325,0.10321014,0.01840586,61.885796,73.08065,440.73907,6493.9795,0.16243011,1.6958975,2.160452,0.6548947,0.8820104,0.16160505
-8.618953,-1.7250934,-57.790825,-1104.1903,0.13095981,0.16611297,0.21867128,-0.037597034,0.3938299,0.13109143,1.0218935,5.492061,10.31117,139.77278,0.036912367,0.15542516,0.29963794,0.05632129,0.10292571,0.03027363,-16.073164,-3.604063,-72.310715,-1145.9758,0.12308591,-0.2643902,-0.11117178,-0.16758265,0.24967676,0.09852403
-5.970645,46.532837,-18.115568,-491.38397,0.0606204,0.15708296,0.20025565,-0.059121776,0.20678799,0.124182634,-0.45721835,6.4262404,-1.8804284,-37.34892,0.033236265,0.15481016,0.2073586,0.00064841076,0.058498334,0.03014635,-7.4260025,64.54841,-56.515476,-914.30994,0.15679319,0.6735132,0.6021236,-0.09513941,0.35710946,0.22615226
44.29879,51.917515,326.03662,3985.5664,0.1909073,0.63283575,0.8885474,0.4374401,0.45148116,0.120430216,3.1553533,6.613743,23.129066,471.6379,0.020277277,0.20471941,0.32283592,0.06880261,0.10266609,0.023127535,58.30969,71.506935,433.123,6339.215,0.23486733,1.7531321,2.17502,0.6655008,0.8922438,0.21167067
-3.3809652,15.911787,-34.806114,-1099.0118,0.020486265,-0.17196892,-0.26179597,-0.13108636,0.059901062,0.07941002,-0.18903315,4.0258474,0.92890567,-87.85834,0.027273301,-0.0747843,-0.15670863,-0.047937095,0.05228461,0.007835093,-12.268679,4.5179005,-83.8127,-1579.3722,-0.007835656,-0.6301378,-0.9074907,-0.38453963,-0.06529108,0.07275328
2.6273127,13.204186,21.076982,-164.29767,0.031669214,-0.072886705,-0.15901475,-0.08229739,0.112996615,0.06095506,-0.08214357,2.6417909,-0.9253116,-61.855793,0.013682888,-0.0469976,-0.109879225,-0.03108721,0.030642487,0.0047374554,2.2642908,11.858737,8.778523,-227.32996,0.045759894,-0.28634843,-0.6206783,-0.21970089,0.087677136,0.0717653
45.26906,53.22781,318.45538,4053.5051,0.19687405,0.6326006,0.8885024,0.43749648,0.45064408,0.10959592,3.0569363,6.6309533,23.115894,466.95578,0.029247575,0.20471442,0.33045635,0.06553785,0.102804646,0.02328989,57.410038,77.44014,437.14206,6254.4517,0.27640405,1.7131181,2.150096,0.67396086,0.87985545,0.19957976
45.57192,55.743294,328.83698,4040.05,0.20001788,0.6327308,0.8886544,0.4375732,0.43978658,0.117503844,3.1294713,6.56464,23.125769,473.58914,0.026485005,0.20476285,0.32549244,0.0676106,0.10274631,0.024255684,59.012733,75.47096,440.68808,6427.0283,0.24301247,1.709829,2.087654,0.68014824,0.8618262,0.20915791
-11.698852,11.485096,-81.37913,-1102.8429,0.105278365,-0.039843008,-0.27198318,-0.13898319,0.2639639,0.12231498,-0.20726037,6.300273,2.815405,-50.635555,0.036805563,-0.022103999,-0.16083056,-0.042625815,0.09799989,0.023514206,-16.62361,4.336529,-126.66356,-1892.3568,0.10325477,-0.33786413,-0.907124,-0.37612176,0.17904504,0.12369341
-4.130252,9.009334,-29.080587,-794.72626,0.10258153,0.29277936,0.4426166,-0.014622266,0.31124213,0.13331702,-0.21180087,2.763195,0.61878866,-30.987467,0.02722786,0.19691631,0.33375314,0.03684034,0.08283943,0.030253451,-4.8742504,26.131878,-71.24811,-832.7999,0.21896106,1.0869777,1.1904182,0.13374515,0.6071118,0.24399236
45.812847,54.735542,331.72397,4078.4746,0.1820345,0.63187355,0.8881514,0.43737745,0.43405244,0.1022835,3.1466587,6.5738297,23.12604,478.8864,0.023364244,0.2046294,0.3209692,0.066369906,0.10298861,0.017646372,58.60644,80.026054,442.9925,6465.792,0.22121158,1.7456243,2.0906663,0.6825578,0.8757041,0.17329986
46.08349,59.011753,323.35132,4082.9507,0.19051768,0.63277626,0.8884955,0.4375335,0.44983998,0.11493345,3.1599789,6.5341725,23.133442,463.30014,0.0170272,0.20473874,0.3234036,0.070366934,0.10317224,0.024963435,58.92376,79.23945,439.18158,6424.947,0.20593204,1.7369787,2.1282392,0.6636405,0.87572956,0.20896007
37.398293,52.29666,297.69427,3464.1677,0.20297927,0.6323292,0.8883455,0.43716323,0.44541195,0.1234385,3.1322563,6.613757,23.114397,455.42017,0.028315067,0.20469357,0.32797247,0.06527815,0.10314962,0.024663772,51.24817,71.88293,420.46408,5391.3726,0.27906504,1.6429738,2.1693897,0.63116443,0.8652904,0.21721399
45.08615,56.552067,327.3351,3961.8015,0.16850361,0.6326725,0.8883232,0.43730548,0.4436833,0.1121257,3.0919235,6.500494,23.13451,475.57138,0.0134884855,0.20472325,0.33253008,0.07061095,0.10318012,0.022695888,60.17064,75.15337,439.80322,6376.9307,0.17757614,1.769671,2.1805851,0.6587326,0.8819256,0.20371917
46.566116,53.419235,330.50693,4019.806,0.2066229,0.632856,0.8887952,0.4376302,0.43751818,0.11857194,3.1222782,6.50824,23.123276,486.81577,0.031012062,0.20480172,0.32786876,0.06680683,0.10312785,0.026056547,58.834747,75.12786,440.60965,6434.7603,0.27032885,1.7353079,2.1233613,0.6755234,0.87913924,0.21333233
-2.2219286,55.042786,-10.7574,-356.16107,-0.0131595135,-0.19559775,-0.32603762,-0.12391893,-0.02514376,0.051636763,-0.018873686,6.6559453,0.47705355,-70.723274,0.012712432,-0.08588978,-0.17236012,-0.043015048,0.034732796,0.0011354431,-8.572746,58.3419,-34.819874,-1229.1573,-0.05048181,-0.5243362,-0.9948835,-0.36554572,-0.17217639,0.050661996
45.74115,54.740402,322.0722,4070.965,0.18599956,0.632431,0.88852036,0.43750927,0.450706,0.11080049,3.1470854,6.4779153,23.131834,481.48898,0.01769515,0.20474352,0.31979105,0.06514499,0.10317394,0.025207838,60.714714,74.46164,442.1394,6486.131,0.20434774,1.761924,2.2242868,0.67573774,0.8880341,0.2113758
45.60714,54.85613,323.96472,4036.103,0.19142766,0.6325734,0.88854975,0.43746722,0.44798043,0.11026708,3.1501837,6.5760922,23.127886,481.3155,0.019599859,0.2046875,0.32541043,0.064520404,0.10299686,0.02291226,57.92903,73.46809,439.63187,6508.874,0.22447729,1.6900845,2.2279623,0.6344208,0.8690647,0.19855472
44.36992,56.58893,325.19043,4048.6824,0.19634064,0.63280576,0.8885253,0.43755358,0.43876147,0.11746536,3.0847304,6.572589,23.123568,462.7489,0.026033219,0.20476486,0.322113,0.06653237,0.10318026,0.0252731,60.004414,76.158775,439.04196,6401.3506,0.2490244,1.745923,2.079987,0.6881718,0.8792372,0.20433593
-9.18385,10.764863,-63.893883,-917.11676,0.07432808,-0.06413618,-0.3075579,-0.14128359,0.14811759,0.12215234,0.13326472,6.508208,3.490437,-37.952694,0.0365633,-0.030485101,-0.1798706,-0.044473745,0.092801325,0.020920454,-13.808128,3.4567528,-118.92203,-2049.6104,0.057402514,-0.38786784,-1.030616,-0.3752304,-0.001175373,0.11646902
47.06136,55.26317,323.97763,4175.8896,0.09479354,0.3110782,0.84864,0.40276262,0.04261328,0.033889182,3.123438,6.642501,23.097788,495.66846,0.034060102,0.19785549,0.33015868,0.07235673,0.08808873,0.020777069,53.130592,47.992832,364.0094,5882.5186,0.0053815986,0.47424015,1.351182,0.330282,-0.012817412,-0.00092019245
-9.718965,51.799057,-67.41216,-1203.1602,6.8485824e-05,-0.1755533,-0.36450627,-0.18728177,0.0810619,0.08076955,-0.021764511,6.7157736,2.483555,-70.53351,0.029865943,-0.070553645,-0.15051658,-0.048550114,0.08255374,0.010466735,-15.5144615,53.210426,-117.343994,-1753.6576,-0.016124457,-0.44996598,-1.1332952,-0.40390757,0.054391876,0.083317906
46.16346,57.00228,323.92703,4123.373,0.15159695,0.6294273,0.8882381,0.43718165,0.36282265,0.096927084,3.0701983,6.560061,23.122095,490.59003,0.016479926,0.20442753,0.33060542,0.07094753,0.051127393,0.021875123,60.038868,77.35953,441.93155,6464.876,0.1586524,1.662848,2.0976026,0.66207063,0.5409465,0.19387908
42.60218,56.447918,304.51526,4159.6367,0.07965632,-0.07826108,0.2464224,0.21759884,-0.074276194,0.010857061,3.1481738,6.597629,22.91083,495.67392,0.01919174,-0.04353734,0.015173663,0.014685661,0.01268585,-0.0064018546,48.98919,62.12269,339.4502,5801.404,-0.014583781,-0.48491213,0.06215644,0.040649854,-0.29490927,-0.04891888
1.85242,40.105732,20.184168,-164.20685,0.042812437,0.193848,0.39100718,-0.002741727,0.14710556,0.11921009,0.104300715,6.2529054,1.7398998,13.276893,0.024362745,0.18720128,0.33372632,0.046044707,0.05919519,0.030284284,-2.5185776,57.55457,5.205251,-564.8843,0.11726596,0.81578034,1.1104367,0.12836045,0.24129133,0.20983179
-9.845977,14.181596,-74.86523,-1272.2828,0.11297589,-0.06764628,-0.26776317,-0.17577732,0.2748363,0.11096613,0.52431333,6.4692864,5.8847485,34.397217,0.03618851,-0.030019958,-0.1548399,-0.045665137,0.100229114,0.016624939,-16.85322,2.8706455,-138.01259,-1610.997,0.07302531,-0.47082564,-0.9452477,-0.40004072,0.08757909,0.07937625
45.30974,58.346447,322.2442,4122.2773,0.19289629,0.63276464,0.8886551,0.43751493,0.4348221,0.11673392,3.1512468,6.3846374,23.128195,474.63403,0.024719125,0.2047331,0.32714573,0.06853059,0.103176616,0.023600383,59.174686,80.96179,441.08487,6344.45,0.24778464,1.7282767,2.222473,0.69257796,0.88727313,0.20080727
-5.0469847,25.669184,-44.939598,-738.58405,0.08150669,-0.03833522,-0.32870597,-0.15030484,0.2565326,0.09629119,0.6228046,6.638759,5.326485,4.72709,0.03622589,-0.029724184,-0.1677133,-0.04647865,0.10127807,0.012686001,-9.439426,23.370323,-91.47002,-1157.5314,0.08578497,-0.23759308,-0.8851071,-0.34862366,0.16051042,0.07881923
44.448315,57.025463,325.45352,4000.7036,0.18377377,0.63258606,0.88838214,0.4374444,0.44367844,0.112005256,3.0998695,6.6452675,23.126595,471.13324,0.02372984,0.20473567,0.3310893,0.067073606,0.1031988,0.02339428,58.84426,73.64427,431.72098,6445.07,0.20524539,1.653116,2.1027632,0.6828115,0.89098674,0.19751024
-10.280818,32.3375,-59.800804,-1269.8015,0.026200429,-0.11135897,-0.30603334,-0.1499999,0.069389604,0.10500546,-0.052525006,6.690989,2.4800208,-79.416176,0.03503796,-0.026143514,-0.17591862,-0.048980698,0.068044215,0.01670824,-17.590239,27.99238,-112.61366,-1738.5394,0.0066954936,-0.40542188,-1.1425539,-0.4156488,-0.06589553,0.12015307
42.69078,30.476734,320.8328,3950.8118,0.214445,0.63157517,0.8885127,0.43745998,0.44385883,0.119912416,3.1569614,6.286632,23.117949,489.28857,0.031241272,0.20467964,0.32604676,0.069140516,0.10249657,0.027716594,50.206654,40.674984,408.89908,5548.2144,0.23411943,1.4547447,1.9290845,0.55345726,0.7368368,0.17631054
45.327156,57.972572,329.27295,4031.1514,0.19847028,0.6327269,0.8886183,0.43754384,0.44456458,0.11459836,3.0684633,6.525062,23.12091,469.6731,0.030705467,0.20477374,0.33073857,0.06823551,0.10319675,0.023551913,57.885643,78.57428,439.57092,6020.6284,0.24558415,1.7279491,2.1577926,0.6698556,0.88943756,0.19707006
45.49274,56.678173,326.8965,4134.9897,0.14783332,0.6326826,0.88821363,0.43720996,0.4441294,0.111386895,3.1351516,6.201251,23.143143,477.69128,0.005563358,0.20469595,0.3281254,0.07095963,0.10298461,0.024813898,61.27638,70.051544,437.87943,6550.5386,0.1376163,1.7559361,2.2180772,0.6567428,0.86672825,0.19952479
-1.3144892,42.634144,12.291711,-239.68732,0.14540417,0.2982388,0.43053356,0.044272777,0.37608024,0.13296269,0.16816506,6.084405,2.209796,-36.26617,0.031005524,0.20356143,0.3335855,0.046121605,0.090330526,0.03024269,0.89624405,74.71794,1.44605,-185.84387,0.2928161,1.334211,1.4738756,0.20868474,0.74045783,0.26266512
47.00476,57.236736,331.3059,4086.4282,0.19322655,0.63269657,0.88866204,0.4375346,0.4490336,0.112793334,3.0762897,6.6323943,23.129477,469.5248,0.015856998,0.20466676,0.32550853,0.0678567,0.1031308,0.020911912,59.549377,77.39038,441.23093,6501.162,0.20929012,1.7106317,2.24404,0.6690646,0.86261034,0.19860666
44.12525,53.2816,323.32782,4055.3545,0.17119274,0.63264215,0.8882664,0.43730998,0.4518678,0.11114484,3.0721226,6.423203,23.13277,468.78604,0.010960042,0.20464998,0.32234454,0.06590293,0.10295311,0.02276051,57.894707,68.22743,440.44522,6474.372,0.17511795,1.731888,2.151681,0.6624488,0.8778497,0.19574612
46.296078,54.817787,326.15225,4058.7788,0.16951329,0.63266104,0.8884193,0.43740442,0.4455344,0.111696914,3.1502419,6.398738,23.138401,478.5619,0.011609837,0.2046876,0.32847095,0.069476075,0.10318564,0.024683848,61.61635,70.77015,440.14865,6493.4023,0.17712174,1.6768633,2.1971726,0.6696487,0.8858547,0.19992736
46.258778,56.109676,326.72473,4001.2083,0.20271124,0.632796,0.8888043,0.43759006,0.4506851,0.11637785,3.1616066,6.6438756,23.124905,481.58197,0.027232394,0.2047703,0.33238152,0.06790721,0.10306692,0.025614263,58.09085,79.67446,441.22086,6305.9736,0.27370435,1.7349526,2.2318552,0.66082233,0.8801154,0.21001035
0.791153,31.305635,21.625383,-324.3786,0.13508822,0.48245642,0.6206894,0.13275819,0.41849098,0.13333136,0.35922903,6.0110664,6.472808,-10.326991,0.017680671,0.20451617,0.33370078,0.058549922,0.10318255,0.030196631,4.1041813,66.984535,48.132576,-22.679873,0.24300146,1.6839895,1.6867375,0.35596436,0.89019394,0.26205224
46.06342,57.332527,320.03323,4061.2473,0.1698902,0.6328662,0.8884356,0.43739715,0.44371396,0.117717184,3.1141095,6.529656,23.136435,466.209,0.013052128,0.20474617,0.32660577,0.06734362,0.10271748,0.025750438,60.624115,72.750916,442.40042,6522.0967,0.1760851,1.7358174,2.1562247,0.702163,0.8633918,0.22286572
45.037888,55.53702,316.06027,3958.1138,0.19386658,0.6327314,0.88855016,0.43745628,0.44402504,0.1166326,3.1289358,6.6405225,23.127625,467.30215,0.020812469,0.2047177,0.32593545,0.06789265,0.1030939,0.02349933,58.805904,78.065544,442.02118,6423.711,0.23679687,1.7210553,2.177066,0.6696062,0.8775729,0.21153727
